show_id,type,title,director,cast,date_added,release_year,rating,duration,listed_in,plataforma,age_category,genres
s7424,Movie,Max Rose,Daniel Noah,"Jerry Lewis, Kerry BishÃ©, Illeana Douglas, Rance Howard, Kevin Pollak, Mort Sahl, Dean Stockwell, Lee Weaver, Claire Bloom",2017-01-15,2013,TV-14,84 min,"Dramas, Independent Movies",netflix,Para adolescentes,"['Dramas', ' Independent Movies']"
s7425,Movie,May We Chat,Philip Yung,"Irene Wan, Peter Mak, Rainky Wai, Heidi Lee, Kabby Hui, Paulyn Sun, Dominic Ho, Au Cheuk-Man",2018-08-26,2014,TV-MA,99 min,"Dramas, International Movies",netflix,Para adultos,"['Dramas', ' International Movies']"
s7426,Movie,May You Prosper,"Hassan Hegazy, Shady Ali","Ahmed Rizk, Bosy, Bayoumi Fouad, Mahmoud Ellithy, Hayatem, Hesham Ismail, Tamer Shaltout, Alaa Morsy",2019-07-20,2017,TV-14,93 min,"Comedies, International Movies, Music & Musicals",netflix,Para adolescentes,"['Comedies', ' International Movies', ' Music & Musicals']"
s7427,Movie,Maya Angelou: And Still I Rise,"Bob Hercules, Rita Coburn Whack","Maya Angelou, Cicely Tyson, Common, John Singleton, Alfre Woodard, Oprah Winfrey, Quincy Jones",2017-05-01,2016,TV-PG,114 min,Documentaries,netflix,Para niños mayores,['Documentaries']
s7428,Movie,Maynard,Samuel D. Pollard,No Disponible,2018-09-02,2017,TV-PG,100 min,Documentaries,netflix,Para niños mayores,['Documentaries']
s7429,Movie,Maza Pati Karodpati,Sachin,"Sachin, Supriya Pilgaonkar, Ashok Saraf, Kishori Shahane, Suhas Bhalekar, Manchindra Kamble, Jairam Kulkarni, Nilu Phule, Shubha Khote",2018-01-01,1988,TV-PG,132 min,"Comedies, International Movies, Romantic Movies",netflix,Para niños mayores,"['Comedies', ' International Movies', ' Romantic Movies']"
s7430,Movie,Me and the Alien,JesÃºs MagaÃ±a VÃ¡zquez,"Ines De Tavira, Juan Pablo Campa, Paco de la Fuente, Juan Ugarte, Carlos AragÃ³n, Gloria Toba, Jessy Bulbo, Tato Alexander, Fabiola Guajardo, Arturo Carmona",2017-02-14,2016,TV-MA,83 min,"Comedies, Dramas, International Movies",netflix,Para adultos,"['Comedies', ' Dramas', ' International Movies']"
s7431,Movie,Mean Dreams,Nathan Morlando,"Bill Paxton, Sophie NÃ©lisse, Josh Wiggins, Colm Feore, Vickie Papavs, Joe Cobden, Ryan Blakely, George Buza",2019-07-01,2016,R,105 min,"Dramas, Independent Movies, Thrillers",netflix,Para adultos,"['Dramas', ' Independent Movies', ' Thrillers']"
s7432,Movie,Mean Streets,Martin Scorsese,"Robert De Niro, Harvey Keitel, David Proval, Amy Robinson, Richard Romanus, Cesare Danova, Victor Argo, George Memmoli",2019-07-01,1973,R,112 min,"Classic Movies, Dramas, Independent Movies",netflix,Para adultos,"['Classic Movies', ' Dramas', ' Independent Movies']"
s7433,Movie,Meditation Park,Mina Shum,"Cheng Pei-pei, Tzi Ma, Sandra Oh, Don McKellar, Zak Santiago, Liane Balaban, Alannah Ong, Lillian Lim, Jemmy Chen",2018-03-09,2017,TV-PG,94 min,Dramas,netflix,Para niños mayores,['Dramas']
s7434,Movie,Medium,Jacek Koprowicz,"WÅadysÅaw Kowalski, MichaÅ Bajor, Jerzy Zelnik, Jerzy Stuhr, GraÅ¼yna SzapoÅowska, Jerzy Nowak, Ewa DaÅkowska, Piotr Machalica, Zygmunt Zintel, Henryk Bista",2019-10-01,1985,TV-MA,90 min,"Horror Movies, International Movies, Thrillers",netflix,Para adultos,"['Horror Movies', ' International Movies', ' Thrillers']"
s7435,Movie,Meet the Trumps: From Immigrant to President,"Paul Berczeller, Mark Radice",No Disponible,2017-10-25,2017,TV-14,48 min,Documentaries,netflix,Para adolescentes,['Documentaries']
s7436,TV Show,Mega Food,Desconocido,No Disponible,2019-07-12,2013,TV-G,1 Season,"British TV Shows, Docuseries, International TV Shows",netflix,Para todas las edades / niños pequeños,"['British TV Shows', ' Docuseries', ' International TV Shows']"
s7437,TV Show,MegaTruckers,Desconocido,No Disponible,2019-07-12,2012,TV-PG,1 Season,Reality TV,netflix,Para niños mayores,['Reality TV']
s7438,Movie,Melle,Binu Ulahhannan,"Amith Chakalakkal, Thanuja Karthik, Joy Mathew, Joju George, Krishna Prabha, Ambika Mohan, P. Balachandran, Illikkett Namboothiri",2018-08-01,2017,TV-PG,110 min,"Dramas, International Movies, Romantic Movies",netflix,Para niños mayores,"['Dramas', ' International Movies', ' Romantic Movies']"
s7439,TV Show,Melodies of Life - Born This Way,Desconocido,No Disponible,2019-06-21,2016,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",netflix,Para adolescentes,"['International TV Shows', ' Romantic TV Shows', ' TV Comedies']"
s7440,Movie,Melvin Goes to Dinner,Bob Odenkirk,"Michael Blieden, Stephanie Courtney, Annabelle Gurwitch, Matt Price, David Cross, Maura Tierney, Kathleen Roll, Jack Black, Jenna Fischer, Fred Armisen",2018-07-01,2003,R,84 min,"Comedies, Dramas, Independent Movies",netflix,Para adultos,"['Comedies', ' Dramas', ' Independent Movies']"
s7441,Movie,Memoir of a Murderer,Shin-yeon Won,"Kyung-gu Seol, Nam-gil Kim, Seol-hyun Kim, Dal-su Oh, Seok-jeong Hwang, In-Gum Jung, Ki-jun Shin, Jin-young Jang, Rina Shin, Hye-yoon Kim",2018-02-19,2017,TV-MA,118 min,"Dramas, International Movies, Thrillers",netflix,Para adultos,"['Dramas', ' International Movies', ' Thrillers']"
s7442,Movie,Memory Games,"Janet Tobias, Claus Wehlisch",No Disponible,2019-06-19,2018,TV-14,86 min,Documentaries,netflix,Para adolescentes,['Documentaries']
s7443,Movie,Men in Black,Barry Sonnenfeld,"Tommy Lee Jones, Will Smith, Linda Fiorentino, Vincent D'Onofrio, Rip Torn, Tony Shalhoub, Siobhan Fallon Hogan, Mike Nussbaum, Jon Gries, Sergio CalderÃ³n",2019-10-19,1997,PG-13,98 min,"Action & Adventure, Comedies, Sci-Fi & Fantasy",netflix,Para adolescentes,"['Action & Adventure', ' Comedies', ' Sci-Fi & Fantasy']"
s7444,Movie,Men in Black II,Barry Sonnenfeld,"Tommy Lee Jones, Will Smith, Rip Torn, Lara Flynn Boyle, Johnny Knoxville, Rosario Dawson, Tony Shalhoub, Patrick Warburton, Jack Kehler, David Cross",2019-10-01,2002,PG-13,88 min,"Action & Adventure, Comedies, Sci-Fi & Fantasy",netflix,Para adolescentes,"['Action & Adventure', ' Comedies', ' Sci-Fi & Fantasy']"
s7445,Movie,Menorca,John Barnard,"Tammy Gillis, Sheila Campbell, Talia Pura, Dorothy Carroll, Logan Creran, Jason Wishnowski, Aaron Merke, Krystle Snow, Michael O'Sullivan",2017-08-27,2016,TV-MA,81 min,"Dramas, Independent Movies",netflix,Para adultos,"['Dramas', ' Independent Movies']"
s7446,Movie,Merantau,Gareth Evans,"Iko Uwais, Sisca Jessica, Christine Hakim, Mads Koudal, Yusuf Aulia, Alex Abbad, Yayan Ruhian, Laurent Buson, Donny Alamsyah, Ratna Galih",2019-02-13,2009,R,112 min,"Action & Adventure, Dramas, International Movies",netflix,Para adultos,"['Action & Adventure', ' Dramas', ' International Movies']"
s7447,TV Show,Mere Papa Hero Hiralal,Desconocido,"Sarwar Ahuja, Riva Arora",2018-05-01,2018,TV-14,1 Season,"International TV Shows, TV Dramas",netflix,Para adolescentes,"['International TV Shows', ' TV Dramas']"
s7448,TV Show,MerlÃ­,Desconocido,"Francesc Orella, David Solans, Candela AntÃ³n, Albert BarÃ³, Adrian GrÃ¶sser, Marcos Franz, Pau Poch, JÃºlia Creus, Carlos Cuevas, Elisabet Casanovas, IÃ±aki Mur, Pau DurÃ , Pere Ponce, Mar del Hoyo, RubÃ©n de Eguia, PatrÃ­cia BargallÃ³, Assun Planas, Pep JovÃ©, Anna Maria Barbany, Marta Marco, Jordi MartÃ­nez, VictÃ²ria PagÃ¨s, Marta Domingo, Anna Ycobalzeta, Oriol Pla, Pepa LÃ³pez",2016-12-01,2015,TV-MA,1 Season,"International TV Shows, TV Dramas, Teen TV Shows",netflix,Para adultos,"['International TV Shows', ' TV Dramas', ' Teen TV Shows']"
s7449,Movie,Merry Men: The Real Yoruba Demons,Toka McBaror,"Ramsey Nouah, Jim Iyke, Ayo Makun, Falz, Richard Mofe-Damijo, Iretiola Doyle, Damilola Adegbite, Rosaline Meurer, Jide Kosoko, Ali Nuhu, Segun Arinze, Francis Duru",2019-09-21,2018,TV-MA,106 min,"Comedies, International Movies",netflix,Para adultos,"['Comedies', ' International Movies']"
s7450,TV Show,Mexico DiseÃ±a,Desconocido,No Disponible,2017-02-01,2016,TV-PG,1 Season,"International TV Shows, Reality TV, Spanish-Language TV Shows",netflix,Para niños mayores,"['International TV Shows', ' Reality TV', ' Spanish-Language TV Shows']"
s7451,Movie,Mi Shivajiraje Bhosale Boltoy,Santosh Manjrekar,"Sachin Khedekar, Mahesh Manjrekar, Makarand Anaspure, Suchitra Bandekar, Siddharth Jadhav, Priya Bapat, Abhijit Kelkar, Ganesh Yadav, Reema Lagoo, Vidyadhar Joshi",2018-01-01,2009,TV-14,148 min,"Comedies, International Movies, Sci-Fi & Fantasy",netflix,Para adolescentes,"['Comedies', ' International Movies', ' Sci-Fi & Fantasy']"
s7452,Movie,MI-5,Bharat Nalluri,"Peter Firth, Kit Harington, Jennifer Ehle, Elyes Gabel, Eleanor Matsuura, Tim McInnerny, Lara Pulver, David Harewood, Tuppence Middleton",2019-08-01,2015,R,105 min,"Action & Adventure, Dramas, International Movies",netflix,Para adultos,"['Action & Adventure', ' Dramas', ' International Movies']"
